,ID,Title,Year,Rating,Votes,Length,Genres
7709,TT0418778,Infection (2004),2004,6.2,2208,98 mins.,Drama|Horror
7710,TT0084589,The Return of Martin Guerre (1982),1982,7.4,2207,122 mins.,Biography|Crime|Drama|History|Mystery|Romance
7711,TT0269746,What Time Is It Over There? (2001),2001,7.2,2206,116 mins.,Drama|Romance
7712,TT0092112,Trick or Treat (1986),1986,5.2,2206,98 mins.,Comedy|Horror|Music
7713,TT0086143,Private School (1983),1983,4.7,2206,89 mins.,Comedy|Romance
7714,TT0161023,Tumbleweeds (1999),1999,6.6,2204,102 mins.,Drama|Comedy
7715,TT0087622,The Elevator (1983),1983,6.2,2203,95 mins.,Comedy|Fantasy|Horror|Sci-Fi|Thriller
7716,TT0081693,The Pumaman (1980),1980,2.0,2201,90 mins.,Action|Adventure|Fantasy|Sci-Fi
7717,TT1321860,The Beaver (2011),2011,7.0,2201,91 mins.,Drama
7718,TT1533749,Shaolin (2011),2011,6.7,2199,131 mins.,Action|Drama
7719,TT0220623,Executive Protection (2001),2001,6.3,2198,112 mins.,Action|Thriller
7720,TT0120670,Firestorm (1998),1998,4.4,2196,89 mins.,Thriller|Action
7721,TT0119828,Same Old Song (1997),1997,7.2,2195,120 mins.,Comedy|Drama|Musical|Romance
7722,TT0219374,Unconditional Love (2002),2002,6.7,2194,124 mins.,Drama|Comedy|Musical|Thriller
7723,TT0388285,Going the Distance (2004),2004,5.3,2194,93 mins.,Comedy
7724,TT1091229,Chandni Chowk to China (2009),2009,4.3,2193,154 mins.,Action|Adventure|Comedy|Drama|Fantasy|Musical
7725,TT0050839,Peyton Place (1957),1957,7.1,2218,157 mins.,Drama|Romance
7726,TT0112643,Castle Freak (1995),1995,5.7,2217,90 mins.,Horror|Thriller
7727,TT0374277,Touch of Pink (2004),2004,6.4,2216,91 mins.,Drama|Comedy|Romance
7728,TT0072735,Breakheart Pass (1975),1975,6.6,2214,95 mins.,Western|Mystery|Crime|Action
7729,TT0099266,My Mother's Castle (1990),1990,7.5,2212,98 mins.,Adventure|Biography|Comedy|Drama|Romance
7730,TT0092632,The Believers (1987),1987,5.8,2211,114 mins.,Drama|Horror|Mystery|Thriller
7731,TT1425257,True Legend (2010),2010,6.3,2211,115 mins.,Action|Drama|History
7732,TT0430919,The Best Man (2005),2005,6.0,2210,96 mins.,Comedy|Romance
7733,TT0174268,The Third Miracle (1999),1999,6.6,2208,119 mins.,Drama
7734,TT1324059,Wake Up Sid (2009),2009,7.4,2208,138 mins.,Comedy|Drama|Romance
7735,TT0096223,Tapeheads (1988),1988,5.7,2207,93 mins.,Comedy
7736,TT0085601,Go for It (1983),1983,6.5,2206,107 mins.,Adventure|Comedy|Action
7737,TT0374089,Nomad: The Warrior (2005),2005,5.9,2206,112 mins.,Drama|History|War
7738,TT1592292,Zero 2 (2010),2010,7.5,2206,90 mins.,Comedy|Thriller
7739,TT0113947,Nelly & Monsieur Arnaud (1995),1995,7.3,2204,106 mins.,Drama
7740,TT1075113,Don't Look Back (2009),2009,5.9,2202,111 mins.,Drama|Horror|Mystery|Thriller
7741,TT0071733,"Lacombe, Lucien (1974)",1974,7.7,2201,138 mins.,Drama|War
7742,TT0255094,The Circle (2000),2000,7.3,2200,90 mins.,Drama
7743,TT0224578,Vertical Ray of the Sun (2000),2000,6.9,2198,112 mins.,Drama
7744,TT1196134,Crazy on the Outside (2010),2010,5.6,2198,96 mins.,Comedy|Crime
7745,TT0094792,Braddock: Missing in Action III (1988),1988,4.0,2195,101 mins.,Action|Adventure|Drama|Thriller|War
7746,TT0325733,Love in Thoughts (2004),2004,7.0,2194,89 mins.,Drama|Romance
7747,TT0111653,Wagons East (1994),1994,4.3,2194,107 mins.,Adventure|Comedy|Western
7748,TT0091817,Rad (1986),1986,6.7,2194,91 mins.,Drama
7749,TT0056048,Gypsy (1962),1962,7.1,2192,143 mins.,Biography|Comedy|Drama|Musical
7750,TT0082206,Coup de Torchon (1981),1981,7.7,2191,128 mins.,Comedy|Crime|Drama
7751,TT0081150,Melvin and Howard (1980),1980,7.0,2191,95 mins.,Comedy|Drama
7752,TT0064002,Alice's Restaurant (1969),1969,6.3,2190,111 mins.,Comedy|Drama
7753,TT0112702,Coldblooded (1995),1995,6.4,2189,92 mins.,Action|Comedy|Thriller
7754,TT0889134,Finding Amanda (2008),2008,5.6,2189,96 mins.,Comedy|Drama
7755,TT0069687,Alice in the Cities (1974),1974,7.9,2188,110 mins.,Drama
7756,TT0443435,Autopsy (2008),2008,5.0,2186,84 mins.,Horror|Mystery|Thriller
7757,TT0099316,Crazy People (1990),1990,5.3,2184,90 mins.,Comedy
7758,TT1679332,"Ultramarines: A Warhammer 40,000 Movie (2010)",2010,5.7,2184,70 mins.,Animation|Sci-Fi
7759,TT0343221,Mother of Mine (2005),2005,7.6,2182,111 mins.,Drama
7760,TT0283957,Dead Weight (2002),2002,5.8,2181,107 mins.,Adventure|Action|Comedy
7761,TT0498120,Private Fears in Public Places (2006),2006,7.1,2180,120 mins.,Drama|Romance
7762,TT0839880,Lake Dead (2007),2007,4.2,2180,90 mins.,Horror|Thriller
7763,TT0060304,2 or 3 Things I Know About Her (1967),1967,6.9,2178,87 mins.,Comedy|Drama
7764,TT0118163,The Whole Wide World (1996),1996,7.1,2176,111 mins.,Biography|Drama|Romance
7765,TT0119125,Firelight (1997),1997,7.0,2176,103 mins.,Romance|Drama
7766,TT0052218,Some Came Running (1958),1958,7.4,2175,137 mins.,Drama|Romance
7767,TT0276033,The Country Bears (2002),2002,3.8,2175,88 mins.,Comedy|Family|Music|Musical
7768,TT0476643,The Bubble (2006),2006,7.1,2174,90 mins.,Drama|Romance
7769,TT0236157,Disco Pigs (2001),2001,6.5,2172,93 mins.,Crime|Drama|Romance
7770,TT0069019,Don't Torture a Duckling (1972),1972,7.1,2171,102 mins.,Horror|Mystery|Thriller
7771,TT0085218,Barefoot Gen (1983),1983,8.1,2171,83 mins.,Animation|Drama|War
7772,TT0104740,LiTTle Nemo: Adventures in Slumberland (1989),1989,7.1,2169,85 mins.,Family|Animation|Adventure|Drama|Fantasy
7773,TT0281718,Friend (2001),2001,7.3,2168,113 mins.,Crime|Drama
7774,TT0076263,Killer of Sheep (1981),1981,7.4,2167,83 mins.,Drama
7775,TT0106393,Best of the Best 2 (1993),1993,4.5,2191,101 mins.,Action|Crime|Drama|Thriller
7776,TT0429727,Il caimano (2006),2006,6.7,2190,112 mins.,Comedy|Drama|Romance
7777,TT0082755,Teddy Bear (1981),1981,8.1,2190,111 mins.,Comedy
7778,TT0053363,The Tingler (1959),1959,6.6,2189,82 mins.,Horror
7779,TT0439884,A World Without Thieves (2004),2004,7.2,2188,113 mins.,Action|Crime|Drama
7780,TT0101628,CriTTers 4 (1992),1992,3.5,2187,100 mins.,Comedy|Horror|Sci-Fi|Thriller
7781,TT0808526,Life During Wartime (2009),2009,6.5,2185,98 mins.,Comedy|Drama
7782,TT0312841,The Way Home (2002),2002,7.5,2184,80 mins.,Drama
7783,TT0043915,People Will Talk (1951),1951,7.4,2183,110 mins.,Drama|Romance
7784,TT0050782,Le NoTTi Bianche (1957),1957,7.8,2182,107 mins.,Drama|Romance
7785,TT0115633,Bastard Out of Carolina (1996),1996,7.3,2181,97 mins.,Drama
7786,TT0138874,Three Seasons (1999),1999,7.1,2180,113 mins.,Drama
7787,TT1393746,Aftershock (2010),2010,7.5,2179,135 mins.,Drama
7788,TT0053241,Santa Claus (1959),1959,2.0,2177,94 mins.,Family|Fantasy
7789,TT0045963,Kiss Me Kate (1953),1953,7.2,2176,109 mins.,Comedy|Musical|Romance
7790,TT0377744,A Day Without a Mexican (2004),2004,4.8,2175,100 mins.,Comedy|Drama|Fantasy|Mystery
7791,TT0058567,Blood and Black Lace (1964),1964,7.3,2175,88 mins.,Horror|Mystery|Thriller
7792,TT0165499,The Storm Riders (1998),1998,6.2,2174,128 mins.,Action|Adventure|Fantasy
7793,TT0323551,Bad Boys (2003),2003,6.1,2173,120 mins.,Drama
7794,TT0093543,Mio in the Land of Faraway (1987),1987,6.4,2172,99 mins.,Adventure|Drama|Family|Fantasy|Mystery
7795,TT0209037,Everybody's Famous! (2000),2000,6.9,2171,97 mins.,Comedy|Drama|Music
7796,TT0466399,Ten Canoes (2006),2006,6.9,2170,90 mins.,Adventure|Comedy|Drama
7797,TT0078058,Trinity: Gambling for High Stakes (1978),1978,6.7,2168,109 mins.,Comedy|Crime
7798,TT0100053,Loose Cannons (1990),1990,4.4,2168,94 mins.,Action|Comedy|Crime|Thriller
7799,TT0102800,Robot Jox (1990),1990,4.7,2166,85 mins.,Sci-Fi
7800,TT0882978,Three Kingdoms: Resurrection of the Dragon (2008),2008,5.9,2166,102 mins.,Action|Drama|History|War
7801,TT0201265,Tomten \xe4r far till alla barnen (1999),1999,6.7,2165,95 mins.,Comedy
7802,TT0263065,Arabesque (1989),1989,7.8,2163,105 mins.,Comedy|Musical
7803,TT0067647,The Canterbury Tales (1972),1972,6.2,2162,112 mins.,Comedy|Drama
7804,TT0338075,Grand Theft Parsons (2003),2003,5.9,2162,88 mins.,Drama|Comedy
7805,TT0062885,The Devil Rides Out (1968),1968,7.1,2161,00 mins.,Horror
7806,TT0422779,Murder-Set-Pieces (2004),2004,3.8,2160,105 mins.,Horror
7807,TT0064169,The Sicilian Clan (1969),1969,7.2,2159,120 mins.,Crime|Drama
7808,TT0108207,SpliTTing Heirs (1993),1993,5.3,2158,87 mins.,Comedy
7809,TT0080492,Can't Stop the Music (1980),1980,3.8,2157,124 mins.,Comedy|Music|Musical
7810,TT1085507,The Square (2008),2008,6.8,2157,105 mins.,Drama|Thriller
7811,TT0053677,The Brides of Dracula (1960),1960,6.8,2155,85 mins.,Horror
7812,TT0378215,King's Game (2004),2004,7.5,2153,107 mins.,Thriller
7813,TT0058458,The Soft Skin (1964),1964,7.7,2153,113 mins.,Drama|Romance
7814,TT0327409,Alien Hunter (2003),2003,5.0,2153,92 mins.,Action|Sci-Fi|Thriller
7815,TT0901475,Breath (2007),2007,6.9,2152,84 mins.,Drama
7816,TT0063555,The Color of Pomegranates (1968),1968,7.5,2152,79 mins.,Biography|Drama|Music
7817,TT0075261,Squirm (1976),1976,3.9,2151,92 mins.,Horror|Romance
7818,TT0080662,You Are Not Alone (1978),1978,7.7,2151,90 mins.,Drama|Romance
7819,TT0216986,Propaganda (1999),1999,6.8,2150,120 mins.,Comedy|Drama|History|Romance
7820,TT1156173,Vincere (2009),2009,6.9,2149,128 mins.,Biography|Drama|History
7821,TT0088936,Code of Silence (1985),1985,5.6,2148,101 mins.,Action|Crime|Drama|Thriller
7822,TT0250809,Our Lady of the Assassins (2000),2000,6.9,2147,101 mins.,Crime|Drama|Romance
7823,TT0491162,Spiral (2007),2007,6.5,2147,90 mins.,Drama|Thriller
7824,TT0115940,A Summer's Tale (1996),1996,7.1,2146,113 mins.,Comedy|Drama|Romance
7825,TT0192455,Picking Up the Pieces (2000),2000,4.4,2165,95 mins.,Comedy|Fantasy
7826,TT0421974,Sky Fighters (2005),2005,5.4,2163,102 mins.,Adventure|Action
7827,TT0055608,Voyage to the BoTTom of the Sea (1961),1961,5.9,2162,105 mins.,Adventure|Sci-Fi
7828,TT0434292,Princesas (2005),2005,7.1,2162,113 mins.,Drama
7829,TT0118064,The Van (1996),1996,6.8,2161,100 mins.,Comedy|Drama
7830,TT0814331,Spring Breakdown (2009),2009,4.8,2161,84 mins.,Comedy
7831,TT0415160,Minotaur (2006),2006,3.5,2160,93 mins.,Fantasy|Horror
7832,TT0053134,Good Morning (1959),1959,7.9,2158,94 mins.,Comedy|Drama
7833,TT1784499,Valley of the Wolves: Palestine (2011),2011,6.0,2158,00 mins.,Action|Adventure
7834,TT0088748,Asterix vs. Caesar (1985),1985,6.6,2157,79 mins.,Animation|Family|Adventure|Comedy
7835,TT0323807,"Remember Me, My Love (2003)",2003,6.6,2157,125 mins.,Comedy|Romance|Drama
7836,TT0188766,King of Comedy (1999),1999,7.2,2154,85 mins.,Comedy|Drama|Romance
7837,TT0113133,Funny Bones (1995),1995,6.6,2153,128 mins.,Comedy|Drama
7838,TT0374639,Incident at Loch Ness (2004),2004,6.7,2153,94 mins.,Adventure|Comedy|Horror
7839,TT0116059,Dear God (1996),1996,4.8,2153,112 mins.,Comedy
7840,TT1264914,Zift (2008),2008,7.2,2152,92 mins.,Crime|Drama|Mystery
7841,TT0116754,Prisoner of the Mountains (1996),1996,7.6,2151,99 mins.,Drama|War
7842,TT0098061,Paperhouse (1988),1988,6.8,2151,92 mins.,Drama|Fantasy|Horror|Mystery|Romance|Thriller
7843,TT0247303,Down (2001),2001,4.4,2150,111 mins.,Action|Mystery
7844,TT0782037,D@bbe (2006),2006,5.5,2150,00 mins.,Horror|Thriller
7845,TT0045546,"The Beast from 20,000 Fathoms (1953)",1953,6.6,2148,80 mins.,Sci-Fi|Horror
7846,TT0922642,Tooth & Nail (2007),2007,5.0,2148,94 mins.,Drama|Horror|Sci-Fi|Thriller
7847,TT0289181,Failan (2001),2001,7.8,2147,115 mins.,Drama|Romance
7848,TT0323572,Chasing Papi (2003),2003,4.4,2147,80 mins.,Comedy|Romance
7849,TT0109443,Clean Slate (1994),1994,5.3,2146,107 mins.,Comedy|Mystery
7850,TT0109906,The Glass Shield (1994),1994,6.3,2143,109 mins.,Crime|Drama
7851,TT0305973,Sonny (2002),2002,5.7,2142,110 mins.,Crime|Drama
7852,TT0104905,Mom and Dad Save the World (1992),1992,4.7,2140,88 mins.,Comedy|Family|Sci-Fi
7853,TT0382621,Chronicles (2004),2004,7.0,2140,108 mins.,Crime|Drama|Thriller
7854,TT0110557,Monkey Trouble (1994),1994,4.9,2139,96 mins.,Adventure|Comedy|Family
7855,TT0097910,Moon 44 (1990),1990,4.7,2138,98 mins.,Action|Sci-Fi|Thriller
7856,TT0488905,The Banishment (2007),2007,7.5,2136,157 mins.,Drama
7857,TT1807950,Love Likes Coincidences (2011),2011,7.4,2136,118 mins.,Drama|Romance
7858,TT0059221,The Ghost and Mr. Chicken (1966),1966,7.0,2134,90 mins.,Comedy|Family|Mystery|Romance
7859,TT0077696,Hooper (1978),1978,5.9,2133,99 mins.,Action|Comedy
7860,TT0912597,Death Note: L Change the World (2008),2008,6.0,2133,129 mins.,Crime|Drama|Horror|Thriller
7861,TT0425395,Relative Strangers (2006),2006,5.2,2132,86 mins.,Comedy
7862,TT0115033,The Young Poisoner's Handbook (1995),1995,7.0,2131,99 mins.,Crime|Drama
7863,TT0117071,Moll Flanders (1996),1996,6.2,2130,123 mins.,Drama|Romance
7864,TT0191074,New Best Friend (2002),2002,5.2,2130,91 mins.,Drama|Mystery|Thriller
7865,TT0277327,As Far As My Feet Will Carry Me (2001),2001,7.1,2129,158 mins.,Drama|War
7866,TT1121794,Sword of the Stranger (2007),2007,7.8,2128,103 mins.,Animation|Action|Adventure
7867,TT0079788,Zombie Holocaust (1980),1980,5.0,2127,84 mins.,Horror
7868,TT0246628,Focus (2001),2001,6.8,2126,106 mins.,Drama|Romance
7869,TT0280438,Ash Wednesday (2002),2002,5.9,2125,99 mins.,Crime|Drama
7870,TT0067108,Delusions of Grandeur (1971),1971,7.1,2124,108 mins.,Comedy|History
7871,TT0086551,Confidentially Yours (1983),1983,7.4,2123,110 mins.,Comedy|Crime|Mystery|Thriller
7872,TT1291465,Raajneeti (2010),2010,6.7,2123,163 mins.,Action|Crime|Drama|Thriller
7873,TT0099277,Class of 1999 (1990),1990,5.1,2122,99 mins.,Action|Drama|Fantasy|Horror|Sci-Fi
7874,TT0433405,Land of the Blind (2006),2006,6.4,2121,00 mins.,Drama
7875,TT0107750,Only the Strong (1993),1993,6.0,2143,99 mins.,Action
7876,TT0332712,My Baby's Daddy (2004),2004,4.0,2141,86 mins.,Comedy
7877,TT0056512,The Easy Life (1962),1962,8.0,2140,105 mins.,Drama|Comedy
7878,TT0337711,Rugrats Go Wild (2003),2003,5.0,2140,80 mins.,Animation|Adventure|Comedy|Family
7879,TT1043451,Delhi-6 (2009),2009,6.3,2139,141 mins.,Comedy|Drama
7880,TT0106379,Being Human (1994),1994,5.0,2138,122 mins.,Comedy|Fantasy|Drama
7881,TT0117688,Solo (1996),1996,3.7,2136,94 mins.,Action|Sci-Fi|Thriller
7882,TT0806165,The Ramen Girl (2008),2008,6.0,2136,102 mins.,Comedy|Drama|Romance
7883,TT0439695,Dalecarlians (2004),2004,6.5,2134,98 mins.,Comedy|Drama
7884,TT0097243,A Dry White Season (1989),1989,6.9,2133,97 mins.,Drama|History|Thriller
7885,TT0123092,Fudoh: The New Generation (1996),1996,7.1,2133,98 mins.,Action|Comedy|Crime|Drama
7886,TT1057581,How to Be (2008),2008,5.6,2132,85 mins.,Comedy|Drama
7887,TT0106466,Born Yesterday (1993),1993,4.7,2130,100 mins.,Comedy|Romance
7888,TT0056196,Long Day's Journey Into Night (1962),1962,7.8,2130,174 mins.,Drama
7889,TT0412535,The Brice Man (2005),2005,4.7,2129,98 mins.,Comedy
7890,TT0086346,Spacehunter: Adventures in the Forbidden Zone (1983),1983,4.8,2128,90 mins.,Adventure|Sci-Fi
7891,TT0108328,Thirty Two Short Films About Glenn Gould (1993),1993,7.4,2127,98 mins.,Biography|Drama|Music
7892,TT0958824,The Apocalypse (2007),2007,1.8,2127,94 mins.,Adventure|Drama|Sci-Fi
7893,TT0116442,Grace of My Heart (1996),1996,6.5,2126,116 mins.,Comedy|Drama|Music
7894,TT1087890,Terribly Happy (2008),2008,7.0,2125,90 mins.,Drama|Mystery
7895,TT0833557,Visioneers (2008),2008,6.3,2124,00 mins.,Comedy
7896,TT0375104,Bobby Jones: Stroke of Genius (2004),2004,6.4,2123,120 mins.,Biography|Drama|Romance|Sport
7897,TT0111590,Vanya on 42nd Street (1994),1994,7.2,2122,119 mins.,Comedy|Drama|Romance
7898,TT0120594,B. Monkey (1998),1998,6.0,2121,92 mins.,Crime|Romance|Thriller
7899,TT0089981,Secret Admirer (1985),1985,6.1,2120,90 mins.,Comedy|Romance
7900,TT1092634,Shanghai (2010),2010,6.6,2120,105 mins.,Drama|Mystery|Romance|Thriller
7901,TT0113851,Moonlight and Valentino (1995),1995,5.7,2118,105 mins.,Drama|Romance|Comedy
7902,TT0116783,Kissed (1996),1996,6.3,2118,78 mins.,Romance|Drama
7903,TT1122836,Alien Trespass (2009),2009,5.7,2118,90 mins.,Comedy|Horror|Sci-Fi|Thriller
7904,TT0097458,Gross Anatomy (1989),1989,5.8,2117,109 mins.,Drama
7905,TT0118682,Bandits (1997),1997,6.0,2115,110 mins.,Drama|Music
7906,TT0083366,"Zorro, the Gay Blade (1981)",1981,5.7,2115,93 mins.,Comedy|Romance|Western
7907,TT0057507,The Skydivers (1963),1963,1.6,2113,75 mins.,Drama
7908,TT0416471,American Gun (2005),2005,6.4,2113,95 mins.,Drama
7909,TT0242795,Come Undone (2000),2000,6.8,2112,100 mins.,Drama|Romance
7910,TT0068786,Junior Bonner (1972),1972,6.7,2111,100 mins.,Drama|Western
7911,TT0428649,I Am a Sex Addict (2005),2005,6.1,2109,98 mins.,Biography|Comedy
7912,TT0758784,Starting Out in the Evening (2007),2007,7.0,2107,111 mins.,Drama|Romance
7913,TT0093170,Men Behind the Sun (1988),1988,6.1,2107,105 mins.,Drama|History|Horror|War
7914,TT0073115,The Story of O (1975),1975,5.3,2107,97 mins.,Drama
7915,TT0090217,Turk 182! (1985),1985,5.6,2106,102 mins.,Action|Comedy|Drama
7916,TT0119219,Goodbye Lover (1998),1998,5.6,2105,102 mins.,Comedy|Crime|Mystery|Thriller
7917,TT0990404,Chop Shop (2007),2007,7.2,2104,84 mins.,
7918,TT0144142,CommiTTed (2000),2000,5.1,2104,98 mins.,Comedy|Drama
7919,TT0337930,Nicotina (2003),2003,6.7,2102,93 mins.,Action|Comedy|Crime|Drama
7920,TT1183921,The Vicious Kind (2009),2009,7.0,2102,92 mins.,Comedy|Drama
7921,TT1571243,Sniper: Reloaded (2011),2011,5.1,2102,91 mins.,Action|Drama|Thriller|War
7922,TT0057591,Les Tontons Flingueurs (1963),1963,7.6,2101,105 mins.,Comedy|Action|Crime
7923,TT0207198,What to Do in Case of Fire (2001),2001,6.9,2100,101 mins.,Action|Comedy|Drama|Romance|Thriller
7924,TT0292886,800 Bullets (2002),2002,6.3,2100,124 mins.,Comedy|Crime|Drama|Western
7925,TT0046451,Touchez Pas au Grisbi (1954),1954,7.9,2118,94 mins.,Action|Crime|Drama|Thriller
7926,TT0084556,Q (1982),1982,6.1,2118,93 mins.,Horror|Drama|Thriller
7927,TT1065106,Pigs (2007),2007,4.8,2118,85 mins.,Comedy
7928,TT0469062,Danika (2006),2006,5.8,2117,79 mins.,Drama|Horror|Thriller
7929,TT0073240,The Killer Elite (1975),1975,6.0,2116,122 mins.,Drama|Thriller|Action
7930,TT0061122,The Trouble with Angels (1966),1966,7.1,2115,112 mins.,Comedy
7931,TT0826711,Flight of the Red Balloon (2007),2007,6.7,2114,115 mins.,Drama|Family
7932,TT0047094,Hobson's Choice (1954),1954,7.8,2113,107 mins.,Comedy|Drama|Romance
7933,TT0097100,Communion (1989),1989,5.6,2113,107 mins.,Biography|Drama|Horror|Sci-Fi|Thriller
7934,TT0845537,Son osmanli yandim ali (2007),2007,7.3,2112,126 mins.,Action|Comedy|Drama|History|War
7935,TT0367000,House of Voices (2004),2004,4.7,2109,98 mins.,Drama|Fantasy|Horror|Mystery
7936,TT0118015,Family Resemblances (1996),1996,7.4,2109,110 mins.,Comedy
7937,TT1068956,In the Name of God (2007),2007,7.8,2107,168 mins.,Crime|Drama|Thriller
7938,TT0326900,Good Boy! (2003),2003,4.9,2107,87 mins.,Comedy|Drama|Family|Fantasy|Sci-Fi
7939,TT0068503,Dr. Phibes Rises Again (1972),1972,6.4,2106,89 mins.,Adventure|Comedy|Horror|Romance
7940,TT0274428,Yadon ilaheyya (2002),2002,6.4,2105,92 mins.,Drama|Romance|War|Comedy
7941,TT0115530,American Buffalo (1996),1996,5.6,2104,88 mins.,Drama
7942,TT0103978,Class Act (1992),1992,5.3,2104,98 mins.,Comedy
7943,TT0093966,The Sicilian (1987),1987,5.2,2104,00 mins.,Action|Crime|Drama
7944,TT0081738,The Watcher in the Woods (1980),1980,6.1,2102,84 mins.,Family|Horror|Mystery|Thriller
7945,TT0109021,8 Seconds (1994),1994,6.1,2102,105 mins.,Biography|Drama|Sport
7946,TT0074626,Heart of Glass (1976),1976,7.0,2101,94 mins.,Comedy|Drama
7947,TT0102307,Light Sleeper (1992),1992,6.7,2100,103 mins.,Crime|Drama
7948,TT0106309,Joshua Tree (1993),1993,5.1,2100,00 mins.,Action|Adventure|Crime|Drama|Mystery|Thriller
7949,TT0478724,I Do (2006),2006,6.8,2099,90 mins.,Comedy|Romance
7950,TT0263208,Abbas in Flower (1982),1982,8.0,2099,87 mins.,Comedy|Drama|Romance
7951,TT0069050,The Other (1972),1972,6.9,2097,108 mins.,Drama|Horror|Mystery|Thriller
7952,TT0045469,AbboTT and Costello Meet Dr. Jekyll and Mr. Hyde (1953),1953,6.3,2095,76 mins.,Comedy|Horror|Mystery|Sci-Fi
7953,TT0097136,CuTTing Class (1989),1989,3.8,2094,91 mins.,Comedy|Horror|Thriller
7954,TT0083064,Sharky's Machine (1981),1981,6.1,2093,122 mins.,Action|Crime|Drama|Thriller
7955,TT0247613,Peppermint Candy (1999),1999,7.7,2093,130 mins.,Drama|Romance
7956,TT0348529,Anatomie de l'enfer (2004),2004,4.3,2093,77 mins.,Adult|Drama
7957,TT0260414,Taking Sides (2001),2001,7.1,2092,108 mins.,Drama|Music|War
7958,TT0093227,Howling III (1987),1987,2.7,2092,94 mins.,Comedy|Horror
7959,TT0079268,Hanover Street (1979),1979,5.8,2092,109 mins.,Action|Adventure|Drama|Romance|War
7960,TT0250638,PTU (2003),2003,6.8,2090,88 mins.,Crime|Drama
7961,TT0074279,Cannonball! (1976),1976,5.2,2089,93 mins.,Action|Comedy|Crime|Drama|Thriller
7962,TT0120521,The Winter Guest (1997),1997,6.9,2089,108 mins.,Drama
7963,TT0059894,The War Game (1965),1965,8.1,2087,48 mins.,Drama|Sci-Fi|War
7964,TT1442571,14 Blades (2010),2010,6.4,2086,114 mins.,Action|Drama|History|Thriller
7965,TT0068595,Flesh Gordon (1974),1974,4.4,2084,78 mins.,Adventure|Comedy|Sci-Fi
7966,TT0096804,American Ninja 3: Blood Hunt (1989),1989,2.8,2082,89 mins.,Action|Drama
7967,TT0060736,The Naked Prey (1966),1966,7.5,2081,96 mins.,Adventure
7968,TT0081060,LiTTle Darlings (1980),1980,6.1,2081,96 mins.,Comedy|Drama
7969,TT0106535,The Cement Garden (1993),1993,7.2,2081,105 mins.,Drama
7970,TT0391229,I Want Someone to Eat Cheese With (2006),2006,6.2,2080,80 mins.,Comedy|Romance
7971,TT0384639,Uno (2004),2004,6.9,2080,103 mins.,Drama
7972,TT0082748,Pieces (1982),1982,5.6,2079,85 mins.,Horror|Mystery|Thriller
7973,TT0829098,When Did You Last See Your Father? (2007),2007,6.8,2079,92 mins.,Biography|Drama
7974,TT0221889,Beautiful Creatures (2000),2000,5.8,2078,86 mins.,Comedy|Thriller|Crime|Drama
7975,TT1440232,LiTTle White Lies (2010),2010,7.0,2099,154 mins.,Comedy|Drama
7976,TT0280605,Dirty Deeds (2002),2002,6.2,2096,110 mins.,Comedy|Crime
7977,TT1178197,The World is Big and Salvation Lurks Around the Corner (2008),2008,8.0,2094,105 mins.,Drama
7978,TT0106215,Acci\xf3n mutante (1992),1992,6.4,2093,90 mins.,Comedy|Crime|Sci-Fi|Thriller
7979,TT0246404,The 24th Day (2004),2004,6.5,2093,92 mins.,Thriller
7980,TT0880648,ShuTTle (2008),2008,5.6,2093,107 mins.,Crime|Drama|Thriller
7981,TT1064931,The White Angel (2007),2007,6.1,2092,115 mins.,Drama
7982,TT0057840,The Americanization of Emily (1964),1964,7.3,2092,115 mins.,Comedy|Drama|War
7983,TT0344273,Kings & Queen (2004),2004,7.1,2092,150 mins.,Comedy|Drama|Romance
7984,TT0082558,The Incredible Shrinking Woman (1981),1981,5.0,2091,88 mins.,Sci-Fi|Comedy|Fantasy
7985,TT0087951,Protocol (1984),1984,5.0,2090,96 mins.,Comedy
7986,TT0085461,The Dresser (1983),1983,7.6,2089,118 mins.,Drama
7987,TT0234837,Suzhou River (2000),2000,7.4,2088,83 mins.,Drama|Romance
7988,TT0070634,The Satanic Rites of Dracula (1973),1973,5.3,2086,87 mins.,Horror
7989,TT0070640,Save the Tiger (1973),1973,6.9,2084,100 mins.,Drama
7990,TT0075462,Island of the Damned (1976),1976,7.4,2083,107 mins.,Horror|Mystery|Thriller
7991,TT0893532,Kill Theory (2009),2009,5.4,2082,85 mins.,Horror|Thriller
7992,TT0080180,Zulu Dawn (1979),1979,6.4,2081,113 mins.,Action|Adventure|Drama|History|War
7993,TT0263265,Shortcut to Happiness (2004),2004,5.7,2081,106 mins.,Comedy|Drama|Fantasy
7994,TT0053085,The Mummy (1959),1959,6.8,2080,88 mins.,Horror
7995,TT0372594,Vares: Private Eye (2004),2004,6.4,2080,95 mins.,Action|Comedy|Crime|Thriller
7996,TT0052655,A Bucket of Blood (1959),1959,6.8,2079,66 mins.,Comedy|Horror
7997,TT0205418,The Smokers (2000),2000,2.4,2079,96 mins.,Drama
7998,TT0280674,The First $20 Million Is Always the Hardest (2002),2002,5.4,2078,105 mins.,Comedy
7999,TT0212815,Big Eden (2000),2000,7.4,2077,118 mins.,Drama|Romance
8000,TT0402743,Abominable (2006),2006,5.0,2077,94 mins.,Horror
8001,TT0312358,Anatomy 2 (2003),2003,5.1,2076,101 mins.,Horror|Thriller
